key,price,remaining
134317|||G Blok-4. Kategori,2650.0,93
134317|||F Blok-8. Kategori,1250.0,0
134317|||F Blok-7. Kategori,1600.0,0
134317|||F Blok-6. Kategori,1800.0,0
134317|||A Blok-1. Kategori,4500.0,129
134317|||H Blok-2. Kategori,3500.0,130
134317|||K Blok-2. Kategori,3500.0,36
134317|||F Blok-4. Kategori,2650.0,90
139191|||Protokol - F Blok,3500.0,52
139191|||1. Kategori - F Blok,2850.0,29
139191|||1. Kategori - E Blok,2850.0,56
139191|||2. Kategori - D Blok,2400.0,60
139191|||3. Kategori - D Blok,2150.0,27
139191|||3. Kategori - C Blok,2150.0,45
139191|||4. Kategori - C Blok,1750.0,35
139191|||4. Kategori - B Blok,1750.0,18
139191|||5. Kategori - B Blok,1350.0,18
139191|||5. Kategori - A Blok,1350.0,20
139191|||6. Kategori - A Blok,1000.0,48
139191|||Protokol - E Blok,3500.0,16
125014|||Protokol,2750.0,8
125014|||D Blok-1.Kategori,2500.0,37
125014|||C Blok-2.Kategori,2000.0,164
125014|||E Blok-2.Kategori,2000.0,101
125014|||B Blok-3.Kategori,1500.0,93
125014|||F Blok-3.Kategori,1500.0,144
125014|||A Blok-4.Kategori,1250.0,4
125014|||G Blok-4.Kategori,1250.0,42
125014|||A Blok-5.Kategori,900.0,31
125014|||G Blok-5.Kategori,900.0,4
124904|||1.Dönem - Genel Giriş Ayakta,500.0,0
124904|||1.Dönem - Sahne Önü Ayakta,900.0,0
124904|||2.Dönem - Genel Giriş Ayakta,750.0,204
124904|||2.Dönem - Sahne Önü Ayakta,1250.0,143
123430|||Sahne Önü Ayakta,1430.0,970
123430|||Tribün-Numarasız Oturmalı,1430.0,891
123430|||Tribün-Numarasız Oturmalı-Bir Alana Bir Bedava Bilet,1430.0,414
123430|||Sahne Önü Ayakta-Bir Alana Bir Bedava Bilet,1430.0,464
140635|||Meet & Greet,8800.0,50
124787|||A3 Blok-VIP,5500.0,50
124787|||A4 Blok-VIP,5500.0,17
124787|||A2 Blok-1.Kategori,3850.0,77
124787|||B3 Blok-1.Kategori,3850.0,98
124787|||B4 Blok-1.Kategori,3850.0,76
124787|||A1 Blok-2.Kategori,2750.0,72
124787|||B2 Blok-2.Kategori,2750.0,62
124787|||C4 Blok-2.Kategori,2750.0,291
124787|||B1 Blok-3.Kategori,2200.0,63
124787|||C3 Blok-3.Kategori,2200.0,224
124787|||C2 Blok-4.Kategori,1650.0,198
124787|||C1 Blok-5.Kategori,1210.0,153
124798|||A1 Blok-2.Kategori,2750.0,72
124798|||A2 Blok-1.Kategori,3850.0,75
124798|||A3 Blok-VIP,5500.0,46
124798|||A4 Blok-VIP,5500.0,11
124798|||B1 Blok-3.Kategori,2200.0,55
124798|||B2 Blok-2.Kategori,2750.0,40
124798|||B3 Blok-1.Kategori,3850.0,99
124798|||B4 Blok-1.Kategori,3850.0,68
124798|||C1 Blok-5.Kategori,1210.0,89
124798|||C2 Blok-4.Kategori,1650.0,118
124798|||C3 Blok-3.Kategori,2200.0,205
124798|||C4 Blok-2.Kategori,2750.0,277
140614|||Meet & Greet,8800.0,50
140627|||Meet & Greet,8800.0,50
123476|||D Blok-1.Kategori,2750.0,93
123476|||D Blok-2.Kategori,2200.0,169
123476|||E Blok-1.Kategori,2750.0,62
123476|||E Blok-2.Kategori,2200.0,102
123476|||E Blok-3.Kategori,1650.0,50
123476|||F Blok-3.Kategori,1650.0,101
123476|||F Blok-4.Kategori,1320.0,106
123476|||G Blok-5.Kategori-Kısıtlı Görüş,880.0,111
140632|||Meet & Greet,8800.0,50
124224|||Sahne Önü Ayakta ,1650.0,976
124224|||Genel Giriş Ayakta ,990.0,2311
124228|||Sahne Önü Ayakta ,1650.0,994
124228|||Genel Giriş Ayakta ,990.0,2396
140609|||Meet & Greet,8800.0,50
140624|||Meet & Greet,8800.0,50
124302|||VIP,4400.0,99
124302|||Parter 5-2.Kategori,2200.0,78
124302|||Parter 5-3.Kategori,1760.0,122
124302|||Parter 5-4.Kategori,1320.0,68
124302|||Parter 5-5.Kategori,1100.0,4
124302|||Parter 2-1.Kategori,2750.0,129
124302|||Parter 6-3.Kategori,1760.0,160
124302|||Parter 6-4.Kategori,1320.0,290
124302|||Parter 6-5.Kategori,1100.0,54
124302|||Parter 3-1.Kategori,2750.0,110
124302|||Parter 3-2.Kategori,2200.0,254
124302|||Parter 3-3.Kategori,1760.0,67
140630|||Meet & Greet,8800.0,50
124366|||B Blok-Protokol,3850.0,19
124366|||C Blok-Protokol,3850.0,65
124366|||F Blok-VIP,2750.0,96
124366|||F Blok-1.Kategori,2200.0,91
124366|||G Blok-VIP,2750.0,68
124366|||G Blok-1.Kategori,2200.0,136
124366|||H Blok-2.Kategori,1760.0,128
124366|||H Blok-3.Kategori,1430.0,57
124366|||L Blok-2.Kategori,1760.0,144
124366|||L Blok-3.Kategori,1430.0,120
124366|||L Blok-4.Kategori,1210.0,129
124366|||M Blok-2.Kategori,1760.0,137
124366|||M Blok-3.Kategori,1430.0,112
124366|||M Blok-4.Kategori,1210.0,98
124366|||N Blok-5.Kategori,990.0,108
124366|||N Blok-6.Kategori,770.0,29
124431|||B Blok-Protokol,3850.0,18
124431|||C Blok-Protokol,3850.0,65
124431|||F Blok-VIP,2750.0,123
124431|||F Blok-1.Kategori,2200.0,96
124431|||G Blok-VIP,2750.0,68
124431|||G Blok-1.Kategori,2200.0,136
124431|||H Blok-2.Kategori,1760.0,128
124431|||H Blok-3.Kategori,1430.0,61
124431|||L Blok-2.Kategori,1760.0,144
124431|||L Blok-3.Kategori,1430.0,119
124431|||L Blok-4.Kategori,1210.0,122
124431|||M Blok-2.Kategori,1760.0,137
124431|||M Blok-3.Kategori,1430.0,118
124431|||M Blok-4.Kategori,1210.0,112
124431|||N Blok-5.Kategori,990.0,119
124431|||N Blok-6.Kategori,770.0,45
140620|||Meet & Greet,8800.0,50
140623|||Meet & Greet,8800.0,50
124630|||C Orta-VIP,3850.0,59
124630|||D Blok-VIP,3850.0,66
124630|||C Sol-1.Kategori,3025.0,38
124630|||D Blok-1.Kategori,3025.0,176
124630|||E Blok-2.Kategori,2530.0,158
124630|||E Blok-3.Kategori,2200.0,99
124630|||L Blok-3.Kategori,2200.0,241
124630|||M Blok-3.Kategori,2200.0,236
124630|||L Blok-4.Kategori,1815.0,99
124630|||N Blok-4.Kategori,1815.0,206
124630|||M Blok-4.Kategori,1815.0,106
124630|||N Blok-5.Kategori,1430.0,140
124630|||P Blok-5.Kategori,1430.0,186
124630|||P Blok-6.Kategori,990.0,123
124630|||Protokol,5500.0,42
124678|||L Blok-3.Kategori,2200.0,224
124678|||L Blok-4.Kategori,1815.0,92
124678|||N Blok-4.Kategori,1815.0,200
124678|||N Blok-5.Kategori,1430.0,124
124678|||P Blok-5.Kategori,1430.0,174
124678|||P Blok-6.Kategori,990.0,22
124678|||M Blok-3.Kategori,2200.0,232
124678|||M Blok-4.Kategori,1815.0,106
124678|||C Blok Orta-VIP,3850.0,31
124678|||C Blok Sol-1.Kategori,3025.0,40
124678|||D Blok-VIP,3850.0,67
124678|||D Blok-1.Kategori,3025.0,168
124678|||E Blok-2.Kategori,2530.0,145
124678|||E Blok-3.Kategori,2200.0,95
124678|||Protokol,5500.0,35
140612|||Meet & Greet,8800.0,50
140616|||Meet & Greet,8800.0,50
137832|||3. Phase Tickets,1750.0,198
137832|||1. Phase Backstage,5000.0,46
137832|||1. Phase Tickets,1250.0,0
137832|||Early Birds Tickets,1000.0,0
137832|||2. Phase Tickets,1500.0,0
138599|||A Blok-VIP ,11500.0,95
138599|||B Blok-VIP,11500.0,0
138599|||C Blok-VIP,11500.0,66
138599|||D Blok-Protokol,9500.0,323
138599|||E Blok-Protokol,9500.0,330
138599|||F Blok-Protokol,9500.0,134
138599|||G Blok-1. Kategori ,6500.0,1
138599|||H Blok-1. Kategori ,6500.0,0
138599|||I Blok-1. Kategori,6500.0,0
138599|||J Blok-1. Kategori,6500.0,3
138599|||K Blok-2. Kategori,5500.0,396
138599|||L Blok-2. Kategori,5500.0,187
138599|||M Blok-2. Kategori,5500.0,208
138599|||T1 Blok-Tribün 1. Kategori,5250.0,0
138599|||T2 Blok-Tribün 1. Kategori,5250.0,119
138599|||T3 Blok-Tribün 1. Kategori,5250.0,87
138599|||T7 Blok-Tribün 1. Kategori,5250.0,0
138599|||T8 Blok-Tribün 1. Kategori,5250.0,196
138599|||T9 Blok-Tribün 1. Kategori,5250.0,387
138599|||T4 Blok-Tribün 2. Kategori,4250.0,0
138599|||T5 Blok-Tribün 2. Kategori,4250.0,0
138599|||T6 Blok-Tribün 2. Kategori,4250.0,76
138599|||T10 Blok-Tribün 2. Kategori,4250.0,0
138599|||T11 Blok-Tribün 2. Kategori,4250.0,0
138599|||T12 Blok-Tribün 2. Kategori,4250.0,198
138606|||1. Avantajlı Dönem-Genel Giriş Bileti,900.0,0
138606|||2. Avantajlı Dönem-Genel Giriş Bileti,1000.0,18816
139804|||1. Avantajlı Dönem-C Blok-Protokol,3995.0,56
139804|||1. Avantajlı Dönem-B Blok-Protokol,3995.0,47
139804|||1. Avantajlı Dönem-B Blok-1. Kategori,2995.0,52
139804|||1. Avantajlı Dönem-A Blok-1. Kategori,2995.0,70
139804|||1. Avantajlı Dönem-H Blok-1. Kategori,2995.0,62
139804|||1. Avantajlı Dönem-G Blok-1. Kategori,2995.0,59
139804|||1. Avantajlı Dönem-G Blok-2. Kategori,2595.0,72
139804|||1. Avantajlı Dönem-F Blok-2. Kategori,2595.0,44
139804|||1. Avantajlı Dönem-M Blok-2. Kategori,2595.0,54
139804|||1. Avantajlı Dönem-L Blok-2. Kategori,2595.0,90
139804|||1. Avantajlı Dönem-F Blok-3. Kategori,1995.0,8
139804|||1. Avantajlı Dönem-M Blok-3. Kategori,1995.0,44
139804|||1. Avantajlı Dönem-L Blok-3. Kategori,1995.0,85
139804|||1. Avantajlı Dönem-K Blok-3. Kategori,1995.0,35
139804|||1. Avantajlı Dönem-M Blok-4. Kategori,1595.0,34
139804|||1. Avantajlı Dönem-L Blok-4. Kategori,1595.0,60
139804|||1. Avantajlı Dönem-K Blok-5. Kategori,1295.0,36
139804|||1. Avantajlı Dönem-L Blok-5. Kategori,1295.0,14
139804|||1. Avantajlı Dönem-K Blok-6. Kategori,995.0,31
139822|||1. Avantajlı Dönem-F Blok-Protokol,3995.0,2
139822|||1. Avantajlı Dönem-G Blok-Protokol,3995.0,8
139822|||1. Avantajlı Dönem-H Blok-Protokol,3995.0,4
139822|||1. Avantajlı Dönem-H Blok-1. Kategori ,2995.0,37
139822|||1. Avantajlı Dönem-G Blok-1. Kategori,2995.0,66
139822|||1. Avantajlı Dönem-F Blok-1. Kategori,2995.0,44
139822|||1. Avantajlı Dönem-E Blok-1. Kategori,2995.0,17
139822|||1. Avantajlı Dönem-I Blok-2. Kategori,2595.0,14
139822|||1. Avantajlı Dönem-H Blok-2. Kategori,2595.0,31
139822|||1. Avantajlı Dönem-G Blok-2. Kategori,2595.0,40
139822|||1. Avantajlı Dönem-F Blok-2. Kategori,2595.0,7
139822|||1. Avantajlı Dönem-E Blok-2. Kategori,2595.0,17
139822|||1. Avantajlı Dönem-I Blok-3. Kategori,1995.0,65
139822|||1. Avantajlı Dönem-H Blok-3. Kategori,1995.0,19
139822|||1. Avantajlı Dönem-G Blok-3. Kategori,1995.0,40
139822|||1. Avantajlı Dönem-F Blok-3. Kategori,1995.0,9
139822|||1. Avantajlı Dönem-D Blok-3. Kategori,1995.0,32
139822|||1. Avantajlı Dönem-J Blok-4. Kategori,1595.0,51
139822|||1. Avantajlı Dönem-I Blok-4. Kategori,1595.0,18
139822|||1. Avantajlı Dönem-C Blok-4. Kategori,1595.0,35
139822|||1. Avantajlı Dönem-K Blok-5. Kategori,1295.0,41
139822|||1. Avantajlı Dönem-J Blok-5. Kategori,1295.0,30
139822|||1. Avantajlı Dönem-K Blok-6. Kategori,995.0,15
139803|||1. Avantajlı Dönem-Protokol,3495.0,20
139803|||1. Avantajlı Dönem-A4 Blok-1. Kategori,2695.0,2
139803|||1. Avantajlı Dönem-A3 Blok-1. Kategori,2695.0,30
139803|||1. Avantajlı Dönem-A2 Blok-1. Kategori,2695.0,56
139803|||1. Avantajlı Dönem-A1 Blok-2. Kategori,2195.0,49
139803|||1. Avantajlı Dönem-B1 Ek-3. Kategori,1895.0,22
139803|||1. Avantajlı Dönem-B1 Blok-3. Kategori,1895.0,40
139803|||1. Avantajlı Dönem-B2 Blok-2. Kategori,2195.0,39
139803|||1. Avantajlı Dönem-B3 Blok-1. Kategori,2695.0,20
139803|||1. Avantajlı Dönem-B3 Blok-2. Kategori,2195.0,43
139803|||1. Avantajlı Dönem-B4 Blok-1. Kategori,2695.0,54
139803|||1. Avantajlı Dönem-C1 Ek-5. Kategori,1295.0,10
139803|||1. Avantajlı Dönem-C1 Blok-5. Kategori,1295.0,46
139803|||1. Avantajlı Dönem-C1 Blok-6. Kategori,995.0,37
139803|||1. Avantajlı Dönem-C2 Blok-4. Kategori,1595.0,61
139803|||1. Avantajlı Dönem-C2 Blok-5. Kategori,1295.0,70
139803|||1. Avantajlı Dönem-C3 Blok-3. Kategori,1895.0,61
139803|||1. Avantajlı Dönem-C3 Blok-4. Kategori,1595.0,68
139803|||1. Avantajlı Dönem-C4 Blok-2. Kategori,2195.0,86
139803|||1. Avantajlı Dönem-C4 Blok-3. Kategori,1895.0,63
139803|||1. Avantajlı Dönem-A Blok Ek Sandalye-1. Kategori,2695.0,130
139803|||1. Avantajlı Dönem-B Blok Ek Sandalye-2. Kategori,2195.0,48
139803|||1. Avantajlı Dönem-C Blok Ek Sandalye-3. Kategori,1895.0,20
139811|||1. Avantajlı Dönem-Protokol,4995.0,11
139811|||1. Avantajlı Dönem-C Blok Orta-VIP,3495.0,19
139811|||1. Avantajlı Dönem-C Blok Sağ-1. Kategori,2995.0,19
139811|||1. Avantajlı Dönem-B Blok-1. Kategori,2995.0,72
139811|||1. Avantajlı Dönem-A Blok-1. Kategori,2995.0,18
139811|||1. Avantajlı Dönem-A Blok-2. Kategori,2595.0,54
139811|||1. Avantajlı Dönem-K Blok-1. Kategori,2995.0,16
139811|||1. Avantajlı Dönem-K Blok-2. Kategori,2595.0,71
139811|||1. Avantajlı Dönem-K Blok-3. Kategori,1995.0,21
139811|||1. Avantajlı Dönem-H Blok-3. Kategori,1995.0,97
139811|||1. Avantajlı Dönem-G Blok-4. Kategori,1495.0,105
139811|||1. Avantajlı Dönem-F Blok-5. Kategori,1195.0,42
139811|||1. Avantajlı Dönem-F Blok-6. Kategori,995.0,49
140373|||A Blok-2.Kategori,800.0,37
140373|||A Blok-3.Kategori,650.0,46
140373|||B Blok-VIP,1300.0,32
140373|||B Blok-1.Kategori,1050.0,75
140373|||B Blok-2.Kategori,800.0,30
140373|||C Blok-VIP,1300.0,35
140373|||C Blok-1.Kategori,1050.0,77
140373|||C Blok-2.Kategori,800.0,31
140373|||D Blok-1.Kategori,1050.0,9
140373|||D Blok-2.Kategori,800.0,32
140373|||D Blok-3.Kategori,650.0,50
140373|||E Blok-4.Kategori,550.0,47
140373|||F Blok-3.Kategori,650.0,44
140373|||G Blok-2.Kategori,800.0,35
140373|||H Blok-4.Kategori,550.0,47
108417|||Genel Giriş Bileti,660.0,192
108417|||Genel Giriş - Bir Alana Bir Bedava Bilet ,660.0,42
108417|||Genel Giriş - Çift Kişilik Bilet ,999.0,294
118553|||Genel Giriş Ayakta First Phase,2200.0,1061
118553|||Backstage First Phase,5500.0,0
118553|||Genel Giriş Ayakta-2. Kategori First Phase,1600.0,137
118553|||Backstage Final Phase,7500.0,470
118553|||B Loca (Max 8 Kişilik),163000.0,8
118553|||Bistro (Max 6 Kişilik),81000.0,12
124429|||B Blok-Protokol,2475.0,9
124429|||C Blok-Protokol,2475.0,65
124429|||F Blok-VIP,1980.0,106
124429|||F Blok-1.Kategori,1760.0,91
124429|||G Blok-VIP,1980.0,67
124429|||G Blok-1.Kategori,1760.0,136
124429|||H Blok-2.Kategori,1320.0,128
124429|||H Blok-3.Kategori,1100.0,61
124429|||L Blok-2.Kategori,1320.0,142
124429|||L Blok-3.Kategori,1100.0,118
124429|||L Blok-4.Kategori,935.0,113
124429|||M Blok-2.Kategori,1320.0,137
124429|||M Blok-3.Kategori,1100.0,100
124429|||M Blok-4.Kategori,935.0,108
124429|||N Blok-5.Kategori,825.0,119
124429|||N Blok-6.Kategori,715.0,53
140565|||Meet & Greet,8800.0,50
124791|||A1 Blok-2.Kategori,1980.0,72
124791|||A2 Blok-1.Kategori,2420.0,72
124791|||A3 Blok-VIP,3520.0,43
124791|||A4 Blok-VIP,3520.0,1
124791|||B1 Blok-3.Kategori,1650.0,63
124791|||B2 Blok-2.Kategori,1980.0,54
124791|||B3 Blok-1.Kategori,2420.0,92
124791|||B4 Blok-1.Kategori,2420.0,35
124791|||C1 Blok-5.Kategori,1100.0,127
124791|||C2 Blok-4.Kategori,1430.0,147
124791|||C3 Blok-3.Kategori,1650.0,205
124791|||C4 Blok-2.Kategori,1980.0,276
140560|||Meet & Greet,8800.0,50
124813|||VIP,2750.0,12
124813|||B Blok-1.Kategori,1980.0,32
124813|||B1 Blok-2.Kategori,1760.0,64
124813|||B1 Blok-3.Kategori,1540.0,28
124813|||E Blok-1.Kategori,1980.0,29
124813|||E Blok-2.Kategori,1760.0,38
124813|||E Blok-3.Kategori,1540.0,15
124813|||F Blok-3.Kategori,1540.0,58
124813|||F Blok-4.Kategori,1320.0,106
124813|||F Blok-5.Kategori,990.0,5
124813|||A Blok-1.Kategori,1980.0,6
124813|||F Blok-4.Kategori-Bir Alana Bir Bedava Bilet,1320.0,30
124813|||F Blok-3.Kategori-Bir Alana Bir Bedava Bilet,1540.0,34
124813|||E Blok-2.Kategori-Bir Alana Bir Bedava Bilet,1760.0,0
124813|||E Blok-1.Kategori-Bir Alana Bir Bedava Bilet,1980.0,0
140558|||Meet & Greet,8800.0,50
124641|||L Blok-3.Kategori,1650.0,127
124641|||L Blok-4.Kategori,1430.0,44
124641|||N Blok-4.Kategori,1430.0,145
124641|||N Blok-5.Kategori,1100.0,47
124641|||P Blok-5.Kategori,1100.0,115
124641|||P Blok-6.Kategori,770.0,0
124641|||M Blok-3.Kategori,1650.0,107
124641|||M Blok-4.Kategori,1430.0,52
124641|||C Blok Orta-VIP,2750.0,7
124641|||C Blok Sol-1.Kategori,2310.0,6
124641|||D Blok-VIP,2750.0,42
124641|||D Blok-1.Kategori,2310.0,97
124641|||E Blok-2.Kategori,1980.0,98
124641|||E Blok-3.Kategori,1650.0,67
124641|||Protokol,3300.0,9
124641|||F Blok-6.Kategori,770.0,0
140559|||Meet & Greet,8800.0,50
137436|||VIP,3250.0,41
137436|||Parter 2-1.Kategori,2400.0,65
137436|||Parter 3-1.Kategori,2400.0,53
137436|||Parter 3-2.Kategori,2000.0,146
137436|||Parter 5-2.Kategori,2000.0,32
137436|||Parter 5-3.Kategori,1600.0,41
137436|||Parter 6-3.Kategori,1600.0,181
137436|||Parter 3-3.Kategori,1600.0,30
137436|||Parter 4-4.Kategori,1300.0,41
137436|||Parter 6-4.Kategori,1300.0,118
137436|||Parter 5-5.Kategori,1100.0,2
137436|||Parter 6-5.Kategori,1100.0,1
137436|||Parter 5-6.Kategori,900.0,0
137440|||B Blok-Protokol,3000.0,0
137440|||C Blok-Protokol,3000.0,29
137440|||F Blok-1.Kategori,2500.0,52
137440|||G Blok-1.Kategori,2500.0,39
137440|||F Blok-2.Kategori,2000.0,31
137440|||G Blok-2.Kategori,2000.0,59
137440|||H Blok-3.Kategori,1600.0,51
137440|||L Blok-3.Kategori,1600.0,67
137440|||M Blok-3.Kategori,1600.0,51
137440|||H Blok-4.Kategori,1300.0,35
137440|||L Blok-4.Kategori,1300.0,61
137440|||M Blok-4.Kategori,1300.0,74
137440|||L Blok-5.Kategori,1000.0,44
137440|||M Blok-5.Kategori,1000.0,49
137440|||N Blok-6.Kategori,850.0,28
137440|||N Blok-7.Kategori,750.0,9
137435|||H Blok-VIP,3750.0,27
137435|||G Blok-VIP,3750.0,23
137435|||F Blok-VIP,3750.0,7
137435|||F Blok-1.Kategori,2900.0,66
137435|||G Blok-1.Kategori,2900.0,115
137435|||H Blok-1.Kategori,2900.0,9
137435|||I Blok-2.Kategori,2500.0,24
137435|||H Blok-2.Kategori,2500.0,87
137435|||G Blok-2.Kategori,2500.0,98
137435|||F Blok-2.Kategori,2500.0,23
137435|||J Blok-3.Kategori,1900.0,26
137435|||I Blok-3.Kategori,1900.0,91
137435|||H Blok-3.Kategori,1900.0,35
137435|||J Blok-4.Kategori,1500.0,92
137435|||I Blok-4.Kategori,1500.0,31
137435|||K Blok-5.Kategori,1200.0,53
137435|||K Blok-6.Kategori,900.0,11
137438|||Protokol,4400.0,8
137438|||C Blok Orta-VIP,3600.0,28
137438|||D Blok-VIP,3600.0,33
137438|||C Sol-1.Kategori,2750.0,1
137438|||D Blok-1.Kategori,2750.0,86
137438|||E Blok-2.Kategori,2400.0,88
137438|||E Blok-3.Kategori,1900.0,48
137438|||L Blok-3.Kategori,1900.0,103
137438|||M Blok-3.Kategori,1900.0,100
137438|||L Blok-4.Kategori,1400.0,38
137438|||N Blok-4.Kategori,1400.0,99
137438|||M Blok-4.Kategori,1400.0,63
137438|||N Blok-5.Kategori,1100.0,51
137438|||P Blok-5.Kategori,1100.0,93
137438|||P Blok-6.Kategori,990.0,40
137442|||A3 Blok-VIP,3500.0,29
137442|||A4 Blok-VIP,3500.0,2
137442|||B4 Blok-1.Kategori,3000.0,35
137442|||A2 Blok-2.Kategori,2500.0,42
137442|||B3 Blok-2.Kategori,2500.0,48
137442|||A1 Blok-3.Kategori,2000.0,33
137442|||B2 Blok-3.Kategori,2000.0,37
137442|||C4 Blok-3.Kategori,2000.0,105
137442|||B1 Blok-4.Kategori,1500.0,38
137442|||C3 Blok-4.Kategori,1500.0,115
137442|||C4 Blok-4.Kategori,1500.0,53
137442|||C2 Blok-5.Kategori,1250.0,128
137442|||C1 Blok-6.Kategori,1000.0,35
137442|||C1 Blok-7.Kategori,800.0,0
140375|||B Blok-VIP,1200.0,32
140375|||C Blok-VIP,1200.0,33
140375|||B Blok-1.Kategori,1000.0,77
140375|||C Blok-1.Kategori,1000.0,82
140375|||D Blok-1.Kategori,1000.0,11
140375|||A Blok-2.Kategori,800.0,32
140375|||B Blok-2.Kategori,800.0,32
140375|||C Blok-2.Kategori,800.0,29
140375|||D Blok-2.Kategori,800.0,34
140375|||G Blok-2.Kategori,800.0,27
140375|||A Blok-3.Kategori,700.0,48
140375|||D Blok-3.Kategori,700.0,50
140375|||F Blok-3.Kategori,700.0,44
140375|||E Blok-4.Kategori,550.0,46
140375|||H Blok-4.Kategori,550.0,50
106763|||Early Bird - Genel Giriş,700.0,0
106763|||Early Bird - VIP,1500.0,0
106763|||Early Bird - Backstage,2500.0,0
106763|||1st Phase - Genel Giriş,900.0,218
106763|||1st Phase - VIP,2500.0,81
106763|||1st Phase - Backstage,3500.0,17
106763|||Erken Genel Giriş 20:00,850.0,367
118977|||Avantajlı Dönem-Genel Giriş  ,299.0,300
118976|||Genel Giriş  ,299.0,406
134379|||Genel Giriş Bileti,349.0,288
134380|||1. Avantajlı Dönem - Genel Giriş Bileti,199.0,484
124354|||B Blok-Protokol,4180.0,6
124354|||C Blok-Protokol,4180.0,63
124354|||F Blok-VIP,2970.0,77
124354|||F Blok-1.Kategori,2420.0,70
124354|||G Blok-VIP,2970.0,67
124354|||G Blok-1.Kategori,2420.0,134
124354|||H Blok-2.Kategori,1870.0,122
124354|||H Blok-3.Kategori,1540.0,53
124354|||L Blok-2.Kategori,1870.0,128
124354|||L Blok-3.Kategori,1540.0,115
124354|||L Blok-4.Kategori,1320.0,109
124354|||M Blok-2.Kategori,1870.0,133
124354|||M Blok-3.Kategori,1540.0,112
124354|||M Blok-4.Kategori,1320.0,109
124354|||N Blok-5.Kategori,990.0,91
124354|||N Blok-6.Kategori,825.0,12
124427|||B Blok-Protokol,4180.0,12
124427|||C Blok-Protokol,4180.0,65
124427|||F Blok-VIP,2970.0,110
124427|||F Blok-1.Kategori,2420.0,90
124427|||G Blok-VIP,2970.0,68
124427|||G Blok-1.Kategori,2420.0,133
124427|||H Blok-2.Kategori,1870.0,128
124427|||H Blok-3.Kategori,1540.0,61
124427|||L Blok-2.Kategori,1870.0,131
124427|||L Blok-3.Kategori,1540.0,118
124427|||L Blok-4.Kategori,1320.0,127
124427|||M Blok-2.Kategori,1870.0,137
124427|||M Blok-3.Kategori,1540.0,120
124427|||M Blok-4.Kategori,1320.0,107
124427|||N Blok-5.Kategori,990.0,110
124427|||N Blok-6.Kategori,825.0,48
124796|||A1 Blok-2.Kategori,2750.0,72
124796|||A2 Blok-1.Kategori,3850.0,69
124796|||A3 Blok-VIP,5500.0,36
124796|||A4 Blok-VIP,5500.0,9
124796|||B1 Blok-3.Kategori,2200.0,55
124796|||B2 Blok-2.Kategori,2750.0,24
124796|||B3 Blok-1.Kategori,3850.0,85
124796|||B4 Blok-1.Kategori,3850.0,15
124796|||C1 Blok-5.Kategori,1210.0,26
124796|||C2 Blok-4.Kategori,1650.0,130
124796|||C3 Blok-3.Kategori,2200.0,195
124796|||C4 Blok-2.Kategori,2750.0,260
140619|||Meet & Greet,8800.0,49
140631|||Meet & Greet,8800.0,50
140634|||Meet & Greet,8800.0,50
124823|||VIP,5500.0,51
124823|||B Blok-1.Kategori,3300.0,181
124823|||E Blok-1.Kategori,3300.0,70
124823|||B1 Blok-2.Kategori,2750.0,130
124823|||E Blok-2.Kategori,2750.0,233
124823|||B1 Blok-3.Kategori,2200.0,96
124823|||E Blok-3.Kategori,2200.0,108
124823|||F Blok-3.Kategori,2200.0,169
124823|||F Blok-4.Kategori,1650.0,218
124823|||F Blok-5.Kategori,1100.0,82
124825|||VIP,5500.0,45
124825|||B Blok-1.Kategori,3300.0,130
124825|||B1 Blok-2.Kategori,2750.0,126
124825|||B1 Blok-3.Kategori,2200.0,83
124825|||E Blok-1.Kategori,3300.0,70
124825|||E Blok-2.Kategori,2750.0,221
124825|||E Blok-3.Kategori,2200.0,98
124825|||F Blok-3.Kategori,2200.0,163
124825|||F Blok-4.Kategori,1650.0,223
124825|||F Blok-5.Kategori,1100.0,53
140621|||Meet & Greet,8800.0,50
140637|||Meet & Greet,8800.0,50
124659|||C Orta-VIP,3850.0,7
124659|||D Blok-VIP,3850.0,52
124659|||C Sol-1.Kategori,2970.0,5
124659|||D Blok-1.Kategori,2970.0,141
124659|||E Blok-2.Kategori,2640.0,150
124659|||E Blok-3.Kategori,2200.0,86
124659|||L Blok-3.Kategori,2200.0,212
124659|||M Blok-3.Kategori,2200.0,221
124659|||L Blok-4.Kategori,1815.0,91
124659|||N Blok-4.Kategori,1815.0,198
124659|||M Blok-4.Kategori,1815.0,104
124659|||N Blok-5.Kategori,1430.0,120
124659|||P Blok-5.Kategori,1430.0,174
124659|||P Blok-6.Kategori,990.0,70
124659|||Protokol,8250.0,45
124677|||C Orta-VIP,3850.0,23
124677|||D Blok-VIP,3850.0,55
124677|||C Sol-1.Kategori,2970.0,14
